# 41556,-0.18319814,-0.27293178,0.5314146,0.6366172	
85702	-0.2330735	0.5472336	Tucson	0.00	0
85703	-0.2330735	0.5472336	Tucson	0.00	0
85704	-0.22039732	0.5527055	Tucson	17.9	1724
85705	-0.21778183	0.55050766	Tucson	13.6	4013
85706	-0.21803313	0.5469663	Tucson	12.5	4488
85707	-0.21775779	0.54827726	Tucson	4.50	83
85708	-0.21770686	0.5485885	Tucson	1.40	2390
85709	-0.21800436	0.5488709	Tucson	0.00	0
85710	-0.21639206	0.5488498	Tucson	12.1	4564
85711	-0.21776171	0.549068	Tucson	8.60	4813
85712	-0.21765324	0.549755	Tucson	6.80	4667
85713	-0.21870998	0.548838	Tucson	23.7	2174
85714	-0.21875446	0.54760873	Tucson	6.60	2136
85715	-0.21673335	0.54957736	Tucson	6.70	2801
85716	-0.2182512	0.5496814	Tucson	7.10	4702
85717	-0.2330735	0.5472336	Tucson	0.00	0
85718	-0.21800521	0.550841	Tucson	38.1	732
85719	-0.21859644	0.549788	Tucson	8.20	5389
85720	-0.2330735	0.5472336	Tucson	0.00	0
85721	-0.21866897	0.54956126	Tucson	0.00	0
85722	-0.2330735	0.5472336	Tucson	0.00	0
85723	-0.2330735	0.5472336	Tucson	1.00	3838
85724	-0.21856822	0.54966617	Tucson	1.00	2369
85725	-0.2330735	0.5472336	Tucson	0.00	0
85726	-0.21868674	0.5490129	Tucson	1.00	660
85728	-0.2330735	0.5472336	Tucson	0.00	0
85730	-0.21629788	0.54787445	Tucson	46.4	846
85731	-0.2155544	0.54648364	Tucson	0.00	0
85732	-0.21562253	0.5464363	Tucson	0.00	0
85733	-0.2330735	0.5472336	Tucson	0.00	0
85734	-0.21891929	0.5466051	Tucson	0.00	0
85735	-0.21847571	0.5532118	Tucson	190.6	58
85736	-0.2330735	0.5472336	Tucson	352.6	14
85737	-0.21861456	0.5531306	Tucson	24.1	850
85738	-0.2330735	0.5472336	Catalina	0.00	0
85739	-0.21719754	0.5534365	Tucson	186.5	95
85740	-0.2330735	0.5472336	Tucson	0.00	0
85741	-0.21995212	0.5516542	Tucson	10.1	3305
85742	-0.21985602	0.5528382	Tucson	28.7	882
85743	-0.22007357	0.551556	Tucson	96.4	290
85744	-0.2330735	0.5472336	Tucson	0.00	0
85745	-0.21754336	0.54906714	Tucson	67.3	561
85746	-0.2330735	0.5472336	Tucson	76.3	583
85747	-0.21580285	0.5467056	Tucson	58.8	371
85748	-0.21565637	0.5487225	Tucson	11.8	1611
85749	-0.21563719	0.5496204	Tucson	60.1	324
