# 41556,-0.18319814,-0.27293178,0.5314146,0.6366172
86502	-0.19045733	0.59870064	Chambers
86503	-0.18955936	0.621524	Chinle
86504	-0.19045733	0.59870064	Fort Defiance
86505	-0.19045733	0.59870064	Ganado
86506	-0.18636316	0.599892	Houck
86507	-0.18392393	0.6184344	Lukachukai
86508	-0.19045733	0.59870064	Lupton
86510	-0.19952056	0.6129365	Pinon
86511	-0.18582226	0.6098964	Saint Michaels
86512	-0.18672049	0.6011797	Sanders
86514	-0.19045733	0.59870064	Teec Nos Pos
86515	-0.18319814	0.6053264	Window Rock
86520	-0.2010358	0.6011183	Blue Gap
86535	-0.19045733	0.59870064	Dennehotso
86538	-0.19045733	0.59870064	Many Farms
86540	-0.19045733	0.59870064	Nazlini
86544	-0.19045733	0.59870064	Red Valley
86545	-0.19045733	0.59870064	Rock Point
86547	-0.19045733	0.59870064	Round Rock
86549	-0.19045733	0.59870064	Sawmill
86556	-0.19045733	0.59870064	Tsaile
